doc_id	text	is_hate
4259	Oh that 's just great .	0
7305	Get your hands on both and get the one that `` fits '' .	0
388	Please contribute and/or donate .	0
2389	Karina Sorensen is a member of the Danish Peoples Party , a pro-Danish heritage party .	0
3979	That 's my kinda place	0
7969	My earliest known paternal ancestor was a Norman knight who sent two sons across the Channel in 1066 .	0
7297	Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .	1
2296	Well, my whole jist of this time was to say that Norwegians are those whose kingdom is the most northerly and therefore the most nordic , as they have been referred to time after time again .	0
3026	Do you think the writer of Planet of the apes was trying to tell us something ? btw its a serious question .	0
6541	I think everything should be done to preserve the great apes .	0
2421	Why do the Swedes hide their best looking females ?	0
9123	This is exactly what the Truth Movement needs more of !	0
10930	The next step is to network with fellow whites .	0
2365	Also : Student , underholdes af faderen ( Student of ... ? )	0
10850	Fox news reported last night that this beast was caught eating parts of this young man when the police got onto the bus to apprehend him !	1
656	What a pathetic loser b ! tch ! : goof	0
7937	This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .	1
7787	This was before I ever became WN .	0
7713	Ask a friend ?	0
8730	2 packs a day @ $ 10 is $ 300 a month and over $ 3000 a year .	0
6491	It is like they would bleach their hair blonde and bleach their skin `` White '' , speak English , etc but still they would torment others with their Black characteristics .	1
1064	Very informative .	0
4245	Second , I really hope one day you chauvinists try to take our Transylvania from us ! 1330 Posada , ring a bell ? 1467 Baia , ring a bell ? 1599 Selimbar , ring a bell ?	0
3367	Stuff like that needs to be shared on Facebook to wake Canadians up .	0
10554	Hey It 's a lot easier in High school than in Middle school because in high school people stop careing so much how the other people see them .	0
3116	I had an Irish boyfriend for 3 years once and he used to laugh about how in ireland you never saw black people .I guess things have changed a lot in 10 odd years	0
1811	But your laughing smilie is misleading .	0
5213	Just curious .	0
3117	Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting , action I support .	0
296	I would think that European nationalist organizations would be easier to create than American nationalist organizations .	0
8326	Austrians and Dutch people are darker than the British , many of them with dark hair and brown eyes .	0
4838	Who controls the media ?	0
9454	Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .	1
1953	Clemente 's friend , told detectives the couple had broken up about two weeks ago and Demps had moved out of the house .	0
5789	It is a lovely town too .	0
4554	I want to get it done by a pro but money is tight .	0
4206	On another hand , being born was also a pretty stupid thing that you did , I hope you will try to correct that as well .	0
1895	Elmira, N.Y.	0
9173	Hi Im tv free do n't have kids yet reading mending , sewing , menting board games radio study extra curricula actives Good on you for planning a FREE jewv existence	1
9803	The word Jew mean a tribe from Jueda , the word Jew then meant a person living in Jueda , and then it meant a race of people .	0
10455	That way I can make money , have friends for my child to play with , AND stay at home .	0
2993	I would say not !	0
5760	He sent me a PM the other day saying all is well just staying off SF but checking in now and then .	0
985	Hail Imperium Europae !	0
6057	I was sick for a week and lost 400 bucks in pay because I had to take the time off work !	0
8756	St. John 's College Choir , Cambridge , England : Come , thou long expected Jesus : St John 's College Choir , Cambridge - YouTube St John 's College Choir Cambridge - Wise - Prepare ye the way - YouTube Jesus Christ , the Apple Tree Merry Christmas ( almost ) --last week in Advent !!!!!!	0
1461	Jeffrey McAdam was fatally shot at a rest stop along Interstate 80 in Iowa County .	0
6165	I knew that I could get them from Army surplus stores .	0
1866	Work overseas for about 5 years .	0
8186	Mostly gone .	0
7153	They have been rejected by their own government so fighting for them is not happening .	0
4719	Well it 's not exactly a pic , but check out my new avatar !	0
5195	I'm looking for any white females in the fort hood area to talk to .	0
2685	The Government are now judging if they should be granted permanent residency .	0
3300	These moslem filth hacked there heads off it took about 30 seconds !	1
2215	Have the mods refused it ?	0
1765	Aids - around 20000 every year .	0
10115	my fag jew teacher told my pricipal that i have white power markings on my binder and backpack i was suspended for 1 week !	0
3987	Hey I 'm not really new to browsing the forums but i 've only just got his account and have decided to become more active online and in day to day life .	0
919	I believe these apes may be on to something by chopping off penises to cure aids .	1
15	( Now over 16,000 Downloads ! )	0
793	Only Mr. Smith had no prior criminal record .	0
8474	Except peanut butter	0
3996	im with you here I see it day in day out like everyone else its easy to sit back and watch but together we are strong and its good to be with like minded people	0
9060	When that city is cleaned up , we may have to go door to door with pitchforks and a garbage truck .	0
5994	If anyone else has any online activism they 've been doing with this story let us know about it here .	0
748	I've heard the name before but I too have no idea who she is .. one of the benefits of turning off the Talmudivision and watching very few modern movies	1
10835	Those Jewish murderers of millions of Whites have been forgiven .	1
3316	Aragorn	0
3769	Welcome to my Irish brothers I hope your posts on Irish politics are accepted here ; Ireland is a country I would like to learn more about .	0
3391	18 times in the last 20 years It 's time for the next generation to fight back to regain our country ..... the baby boomers will lose it for us if we do nothing .	1
3106	As i said the irish media are scared o please give us an interview.Things are are going bad now for the media the lies are not belived by the irish people .	0
10637	Hey Everyone .	0
9563	YouTube - The Barbie Doll Test	0
5776	In my mind it 's not even close to being obselete , I believe it is a symbol of the white race and it 's fight to save itself in this sick and twisted multicult world we live in .	0
8132	Get over watching monkeys throw a ball around and get a real hobby for God 's sake .	1
7721	Id recommend woman use their long nails to gauge out the eyes and throat , and stick their finger up their noses .	1
8207	Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .	0
8751	Regarding the James Murphy translation of Mein Kampf I saw a question in another forum which I would like to put to you here .	0
6040	( Lives in Canada right now )	0
1352	The jew media likes to prop this whites becoming the minority non sense up because they want to try and scare whitey , the media plays on the fears that the average retard thinks hispanic or latino is a race and they play word play with titles like white hispanic and white non hispanic it is all a magic show nothing more .. But Whites becoming a minority in Europe the homeland is a much more serious issue that concerns me greatly .	1
806	Do n't let that poor kid die in vain while we still draw air	0
6360	I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei	1
9824	I come for the Pride , but I stay for the love .	0
6227	For those of you that know me , I have this at my place also .	0
8742	A pleasure to be with you guys .	0
10150	Or try yelling * * * * the nigs ya 'll get suspended , jumped and hopefully some new wn friends or ya 'll die trying. lol Rohawa its a battle cry .	1
2896	I 'll host it for a spell if anyone wants to send it to me .	0
9080	Remington 700 sps tactical	0
1632	This is the previous edition of that textbook `` Making Europe '' Amazon.com : Making Europe : People , Politics , and Culture since 1300 ( 9780618004829 ) : Frank L. Kidner , Maria Bucur , Ralph Mathisen , Sally McKee , Theodore R. Weeks : Books Amazon.com : Making Europe : People , Politics , and Culture since 1300 ( 9780618004829 ) : Frank L. Kidner , Maria Bucur , Ralph Mathisen , Sally McKee , Theodore R. Weeks : Books when you click on the picture to `` Look Inside '' the negro pops up .	0
6435	I actually have to take some law classes for my degree , What 's cited is that it 's impossible to treat all people equally because of their behavior .	0
4839	I wonder ???? 11	0
1511	It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .	1
2531	Bottom line is , waht are the ethnic breakdowns of each immigrant group admitted for the latest year available , if anyone knows ? diablo	0
6617	#WethePeople #RealAmericans	0
124	I take the assumption that your Nation is so crap is not worth remembering .	0
9075	1.	0
4902	Maybe spread some HATE and intolerance ?	1
3980	Millions of them coming over will push our already-struggling infrastructure past breaking point .	0
5020	Normal?	0
9733	Take pics of blacks , junkies and gangsters on the streets and next take pics of the schools .	0
1504	New Square Meats allegedly sold nearly 2 million uninspected birds to unsuspecting customers . Source	0
3933	Let 's deal with the non-whites first Congrats on you finding love	0
7998	Like its cousin in astrophysical waters the Crab Nebula supernova remnant , the Jellyfish Nebula is known to harbor a neutron star , the remnant of the collapsed stellar core .	0
8546	Next time you see someone with their pants falling down , just help them !	0
6132	Until we have a dedicated cable television station , there 's always the opportunity to use the free cable access airwaves as per this thread : Make a Cable Access TV Program !	0
2450	It is cool enough that you 're happy about your Nationality , it is not that this talk is about , so relax , comrade !!	0
4559	As a matter of fact , I do kinda notice that among them .	0
815	Poor kid If you can swing it folks also get a good guard breed dog .	0
9986	Nothing is EVER as it seems to be .	0
6461	Amongst 60 millions French citizens , you would hardly find 5 millions French without foreign ancestry ( after 1900 ) .	0
3136	Yeah.	0
2973	Watching those videos makes me feel like im going to explode with hatred for those creatures .	1
5743	I've been through Utah once .	0
9231	I bought a revolver at an auction , the barrel was dirty especially near the forcing cone area .	0
5058	I see all of your goals being accomplished , especially finding a girl to settle down with .	0
4651	hey im looking to talk to/meet ppl around my age in my area 16/f/poway sanDiego any1 around me wanna message back to this that be awesome thnkx	0
10121	If you can stand asians then you would find the school to be a breath of fresh air .	1
2811	Im sorry that many people in my country are stupid .	0
9695	This is pretty much perversion indoctrination to kindergardeners .	0
6818	Maybe it was because of his repeated personal attacks , in violation of the rules of the forum .	0
3867	Little did the perpetrators know that I actually lived in the same block , and got a surprise when I knocked on their door and the guy who answered got a full bucket of water in the face , followed by the bucket itself !	0
5409	I hope they find him .	0
9870	How do I explain this garbage to my son ?	0
2127	Advance Auto Parts on their store poster features a black male and white female counter clerks.One of the most widespread examples of race mixing is your local and national news anchor teams , almost always a black male and white female .	0
7426	I hope you are all emailing this newspaper .	0
5300	On a scale of cute babies I 'd say this little man scores a 10 all the way around .	0
10657	Welcome SourceX , I hope you will read more and maybe become a white nationalist , I refrain from calling myself a racist because I do n't hate other races but a white nationalist because I want to preserve my race and culture and to live in a white country .	0
1636	Anybody with half a brain knows that 's it 's BS and how Negroes have n't done anything for the development of any society , let alone Europe .	1
4064	My uncle recommended SF to me after I told him how fed up I was with the Russian , Polish , African , and especially the Muslim ! i immigrants in England ...	0
2797	Not good news at all but this happens in all European nations and is no doubt pushed by the likes of Jews like Summer Redstone and MTV !!	1
5111	Mithotyn yea maybe in Germany and other Western European countries nazis are banned from everywhere , but in Bulgaria u can live , * * * * gypsies and some * * * * * * s/not much = 15-20 ppl in my town / u can dress like skin and beat punks/not much 15-20 guys / and ..... just u can do everything but if u live here u will not have money ( hehe i will cut some of my fingers if someone american come to live in Bulgaria ...	0
4295	How evil can you get huh ?	0
460	http://movies.nytimes.com/2009/02/06/movies/06shor.htmlYouTube-NewBoyhttp://www.getthebigpicture.net/blog...m-new-boy.html	0
8982	Lift weights , eat a lot of meat , train BJJ/Muay Thai .	0
398	I was just trying to see how many of you saw other races as a bigger thread than your own , and apparently , a few think this way .	0
10243	well there is a little history for this post so listen up if you dont mind. there was a group in this city called the 311 boys supposedly they were a racist bunch of kids but i never thought they were but through the newspaper and manipulation of sotries they were labled as racist. well my views arnt that well known at school but some do know and ive been labled a `` 311 '' boy. a group of about 10 or so blacks approached me before school. now im not some little guy im a decent build and really have no fear of anyone or anything at this point in my life. well anyway they came up to me and started asking me if i was 311 if i was a racist and all this crap. i denied mostly for my own safety at the time. well i talked to some people who asked me who i thoguht were friends but it turns out they werent. they went right around and told them some of my views and now they came up to me at lunch today and pushed me around a little i stood up to them and got up in their faces but finally a hall monitor came and broke it up. im just wondering whats going to happen in the next few days since im the only WP kid in my school and am standing alone on this issue. just decided to post this bit of information for you wall to read keep safe and keep smart .	0
9077	Mossberg 590a1 with bayonet 3 .	0
9915	Yeah, thank God for fingers ....	0
7913	Show her a William Pierce video on YouTube and then explain it to her .	0
8479	He just got completely knocked out , should be fine , I 've seen people flop around like a fish many times after being completely knocked out .	0
5633	Anyone know ?	0
7325	Good for you , that is not usually what happens and has nothing to do in the modern age regarding 14 year old girls	0
1018	This is ARKANSAS they have no right to smell up my place with their chinese restaurant BO ~ ▲ RESTORE ORDER ▲ ~	1
9922	This is something we need to point out .	0
6282	Thanks I' am 31 y old , and it 's too old for a military career in france. i was soldier in a fighting unity during two years ( sapper ) .	0
8967	White Traditions can only exist in White Homelands .	0
792	Two of the suspects , Mr. Harrison and Mr. Currie , were repeat probation violators .	0
654	White people tend to raise their own children .	0
10403	Sad how low people will go you know ?	0
9999	Just me .	0
2162	The oldest Belgrade restaurant , built in 1823 as a property of Knez Miloš Obrenovic ..	0
4356	: P + from someone else to Csabi : `` So according to Csabi romanians listen to hungarian music ?	0
9244	Great idea will see how that goes for crime stats	0
7884	The native hunter-gatherers , on the other hand , show 100 % incidence of blue eyes but do not have all the same mutations for light skin as the farmer and Steppe populations .	0
10289	They then voted me as `` most likely to take over the world '' and `` First to kill '' .	0
4756	I am 6 ' 0 around 160lbs 100 % Hungarian. anyone out there ???? 16	0
6322	Jesus Christ ...	0
10673	I'm trying to get a White Nationalist group together in Connecticut .	0
7014	Greetings all .	0
7777	Yes , I was a Libertarian from birth !	0
1096	ignorant racist black lady wants free water.flv - YouTube Black guy goes crazy at popeye & #39 ; s - YouTube OLD RACIST BLACK LADY CURSING OUT WHITE FOLKS ON TRAIN !	0
8992	This year I 'm going as a dog , and my two friends are going as a ghost and a mail man .	0
10737	You are not out of the wigger stage .	0
586	CONFIRMED - March 12 , 2011 YouTube - UPDATE 1pm CST -- NOT GOOD !	0
3014	Even if they do stop pouring in most of those that are here have no intention of going back to poland .	1
2849	Its time for Ireland to cop on and stand up for itself , This whole EU thing is a heap !	0
1456	Find Your Soul Paint 14/88 WPWW Erik	0
2101	I caught this on youtube , I 'm sure someone has posted this at some point on here but it deserves reiteration .	0
6730	Deport all Indians back to India and make them pay for the trip .	1
5309	Clast, good luck in your search !	0
7592	I know I keep hoping I wake up one day and this multiracial hell Canada was all just a terrible nightmare , but it never happens .	1
3428	nice to see another maritimer , the south shore is a beautiful place , i ride down that way a lot on my harley , i live in the annapolis valley .	0
3733	I'd like to see a report on the unemployment rates and other such things across the UK , compared with places with the highest numbers of immigrants .	0
3677	Look at it this way : Most goths/emos/punks are white .	0
5072	-12oz	0
6090	I thank you for your dedication to our cause .	0
4175	Personal Card for Teacher - Johann Warzecha in the Upper Silesian village of Kaminietz , near Tost-Gleiwitz ( Toszek-Gliwice ) .	0
8287	Dont quote me on it , im pretty sure open carry of a long gun in texas is legal .	0
4111	Hello.	0
4872	Maybe it skips a generation ?	0
6443	if its such a big deal that you need to talk about it , yes. you are a non-white. you might as well be fully mongol .	1
3942	I hate to be the one to say this but they do n't sound like a loving family if they said they would dance on your grave simply because of your racially aware views .	0
8432	It is tradition in Greece for children to get the name of one of their grandparents .	0
10585	Hello, I 'm Mike , I 've been reading these board for some time now and finally got around to registering .	0
9040	After a week or two , one of the kids asks `` are you jewish ?	0
7295	It wo n't be long until Jewish groups like ADL , SPLC , Simon Wiesenthal Center and Search light are applying big pressure to have these videos censored .	0
5935	Here are some sites that I find to have reasonably reliable information on current events , and other topics .	0
901	http://abcnews.go.com/International/print ? id = 2483106 AP Story	0
3906	Why Bedfordshire Needs Kevin Carroll as Police Commissioner	0
7635	While it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau , There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings .	0
3839	Yea that will work .	0
2145	KKK - ku klux klan 33/6 - Thirty-three is 3 times 11 .	0
10220	I guess in that case , I will just grow a big fro , and it 's no big deal .	0
4186	Beuthen - Großstadt im oberschlesischen Kohlenrevier - YouTube	0
9707	It is our ( White ) language , just like French is our language even though millions of negroes in Africa speak it .	0
5067	sent ya a pm .	0
903	But if White people find a user for a plant native to Africa , the negroes want a royalty .	1
448	There has been a constantly stream of money from the white man 's hand to `` anti-whites ''	0
4631	Hell of a show as well !	0
7409	It 's just the way they are .	1
8554	You sound right , but at 5-10 feet in your bedroom ?	0
6779	I hear Liberia is nice this time of the year .	0
1070	Ive been around here for four years and seen almost no class divide .	0
2799	On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !	1
9502	I have an image in my mind of the soaring vault rising and disappearing into the gray-white silence , the niches in the salt walls where the saints dwelled , the few points of lambent gold glimmering feebly on the altar .	0
7790	I swam in them once at the beach , and was wearing only swim trunks .. just like the boys .	0
3957	It 's the same with Jerry Springer Attack Of The KKK Dad ( Part 1 ) - YouTube	0
1337	PNR by collectivization of industry do you mean the folk who work in say a factory own it themselves or do you mean its owned by the state in the name of all the citizens .	0
4043	You think outside the sheep box in this movement then the usual suspects will hound you down untill you get back in line sad but true	0
9807	The only time Jesus is called a Jew , is when the Jews are mocking him on his trail .	0
1470	They are in point of fact perpetrating mass murder and the MSM suppresses any and all news on a national level .	0
6206	I agree with your post and this is a good way to be active .	0
10353	If you were smart you wouldnt create a white pride school group , take it from someone who has been through it .	0
5140	14words mikkke14	0
1940	Justin Butler , 28 , and Briana Adams , 21 ( coalburner ) , each face a criminal abuse charge after police say the couple 's infant child was found with six healing rib fractures and a broken femur http://www.lex18.com/news/couple-fac ... with-injuries/	0
4867	Good luck ! 11	0
2429	Thank Odin they do n't try to come in the modern day .	1
221	It is happening .	0
1704	YouTube - Vide Cor Meum Brilliant .	0
7156	Once the negros start coming in bunches it will be a hellhole and the whites will have to leave again and start a new community .	1
969	`` Hunter '' sounds good too .	0
9221	Pick a few , you 'll see what I mean .	0
9558	White doll black doll ....	0
6113	Actually, it 's not us who 's killing them ... it 's they who are killing us .	1
4551	I told my daughter if I saw one photo like that on her Facebook page , I 'd let her brother hack her account , then photoshop it at will .	0
7468	Will certainly reach out and getcha ... Wooden stock , recoil isnt so bad .. Happy shooting all .	0
8323	My ancestors who had the good sense and foresight to come and build America .	0
1814	February 1954. ) , and she graduated from the Faculty of Dramatic Arts of the University of Belgrade as an actor .	0
4099	Mass media , Academia plus the news and entertainment in which parents allow , actually allow their children to watch and be educated with is a massive problem .	0
7496	I wonder how the CBC will try to spin this ?	0
4610	Behind every avatar is an actual person , and we can even meet .	0
2645	The title is White Nationalist com , but it should read White Nationalist companies .	0
1580	Their stories have been told before , so instead of showing the pics of the non WHITE garbage that took from them , I am just going to post their pics so they will not be forgotten .	1
9023	This is why it is important for us to join together as one group , organize and prepare to fight as an army .	0
3592	I liked the majority of this video in the beginning but what was with the white guilt tripping part around an hour in of the video ?	0
4832	My buddy 's boat is anchored beside it .	0
7250	If you have children or grandchildren ages 12-17 , please encourage them to learn about their heritage and history this summer by enrolling in the Knights Party Crusaders Youth Corps through : Youth Corp	0
1130	NYPD COPS FIGHT GIRLS IN SUBWAY - YouTube Black teenagers spray a city bus with assault rifles in downtown Philadelphia .	0
8376	There was no healing possible. they stayed several days in the water until one evening the authorities told the families to say good bye to their loved ones and leave. then they gave the last mercy to the victims	0
1192	And it works in our favor the other way too - pushing White people too far so as to cause them to rebel .	0
9118	Remind them that they 're just another Jew tool and that they are basically spitting on the graves of millions of people that were murdered by real Communists .	1
2456	I have nothing against that but in logical numbers.I do n't want to loose our subracial or our ethnic intedity.But i prefer mixed marriages among white people than race mixed marriages !	0
10122	I bet they wouldnt have done that crap to a black person that had black power or those black fists that the panthers use written on his back pack .	1
6499	In fact , if you buy California fruit , you have tasted illegal alien DNA .	1
713	Locals in the area should organize a march or something .	0
6054	Well, lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .	0
1076	If it 's really this easy for an admittedly skilled hypnotist to do this to people , what could CIA/KGB/MI6/etc do with full , unrestrained control over someone ?	0
7992	WTF is wrong with u allowing your children to have non white friends ?	1
741	I know , it 's disgusting .	0
7341	When asked how I knew the holocaust was a lie my answer was if it was the truth there would be no laws against saying it was a lie .	1
10509	There are some white pride chats on yahoo go to governments and politics then click user rooms there are usually 1-4 white pride chats there	0
3450	Yes, you are fine .	0
8000	The Jellyfish Nebula is about 5,000 light-years away .	0
177	That is the very definition of genocide .	0
7232	Pinkerton security guards used rock salt in shotguns on trespassers in Ohio , they shot a neighbor of mine with it during the mid 1970 's .	0
1935	thats good there they was cleaning the moscow the same way like the capital i with thay would clean here this banana republic ( Washington DC ) send all this blacks and welffare resipiance to the mexico or at list Detroid 2056	1
989	Formed aeons ago , as a vaporous state : HE-SHE .	0
6566	you should' t say that white are more intelligent than blacks as i am a black neurosurgeon and that takes a high level of intelligence to become so think before you speak .	0
456	But who knows ?	0
3575	You need to join a Nationalist organization so you are more part of the scene such as the Nationalist Party of Canada .	0
749	She was probably the victim of a groid rage rape also .	1
769	Why did it take so long to release it ?	0
7715	Visited three different stores today , all had it in stock .	0
6089	That's one of the best statements I 've read on this site .	0
1795	I hate the dramas and bull * * * * like this .	0
1440	And Vermont is a uber-liberal stronghold where child molesters are treated better then law-abiding citizens .	0
1572	- `` Something about black '' and the old favorite `` Once you go black you never go back ''	1
1749	I 'd think there are more appropriate sites for international dating and such .	0
2004	I stayed with a Georgian family in Taganrog they was very nice and white and hated musilms .	0
10483	I 'll pm you a chapter from the Hitler Youth Handbook .	0
267	God Bless	0
2158	I find this extremely interesting .	0
3171	It went through the history of all Dracula movies and the real life Dracula !	0
1774	Mongol England .	0
3170	The History channel had something on about what your talking about .	0
10555	Just keep your eyes open because you 'll find friends in the places you least expect .	0
8370	Firestorm of Star Birth in Galaxy Centaurus A Resembling looming rain clouds on a stormy day , dark lanes of dust crisscross the giant elliptical galaxy Centaurus A.	0
8238	Hell some places are a buck a round for green tip its hilarious .	0
3505	It would be funny.Even more so if one of them discovered that a Great Grand Father had been in the KKK. !	0
7113	Knowledge and skill trumps gear everytime .	0
5089	Damn , I 'm cool .	0
4677	Lovely young lady even with the tassled hair or early morning frown : For the record ; I do n't think you need a coffee .	0
5115	DuetschGirlTX, No I live in a tiny ass town where i am only one of 100 white folks ( maybe less ) . near San Antonio. there are so many dirts around and they all stick together. so when it comes to a White Girl in this town i gotta have my own back ALWAYS Is that where you are ?	1
10305	And , nice picture too !	0
6536	Stop justifying your yellow fever .	0
4358	Source : © Kamla-Raj 2006 Int J Hum Genet , 6 ( 3 ) : 177-183 ( 2006 ) Human Chromosomal Polymorphism in a Hungarian Sample Kata Décsey1 , Orsolya Bellovits2 and Györgyi M. Bujdosó2 1 .	0
6169	Probably the largest listening audience he 's ever had .	0
5404	We look forward to seeing you all in the PLE very soon .	0
1926	EdgefieldDaily.com l Wanted Sex Offender	0
1994	WELLSBURG, W.Va.	0
9084	I will find some way to get hold of this speech and make it public .	0
9339	That's why people have more than one haplogroup again they mark genetic ancestry no one on the planet nowadays only has one ancestor	0
9059	A dog collar on a toddler .....	0
3539	FANTASTIC!!	0
6120	This post by Jack boot and the piece by Marc Moran , are very inspiring .	0
7314	Path less traveled , is the safest .	0
10110	I lived in Tulsa awhile back right down from the airport .	0
10285	First off they probably wont do anything , second off dont start anything .	0
9737	No judge or government has the right in my opinion to tell parents how to raise their kids - any home school has to be better than having your kids endure a public school brainwashing any day !	0
5017	I will get the set I have scanned and have them out into another post w/in a few days .	0
2611	I am 1,96 meters tall , and I can pass as a Norwegian or Danish guy .	0
5889	Wasn't meaning yo be hard on you or Knightrider1961 .	0
1422	I wonder how much of this sort of behavior by Gates and his clique of social elites is because humans have an instinct to protect their position once they make `` top dog '' in a hierarchy .	0
5425	Yes, it 's time to imagine that .	0
3007	I wasnt going to bother with this thread but I am rapidly coming to the conclusion you can , t read we are NOT C18 , we have nothing to do with them ...... look at post #13 for Christ sake	0
891	There's something so gross and such an assault on the senses as the sound of an European romance language coming from the mouths of savages ! . .	1
8634	Sorry that you were unaware .	0
10704	You know how they gawk as us , I think in my case because I have blue eyes and all of their females only have brown eyes so they are attracted to us .	0
10752	So , a `` high and tight '' will suffice .	0
9141	Honestly, coming out with an ill thought out rant like this would see you dismissed as a crank in any meaningful debate .	0
7535	It is still owned by a branch of the same family that lived there in the 12th century , 33 generations ago .	0
7415	I've used FireFox for over a year now .	0
6402	Where do you get that ?	0
9749	I guess I would be destined for the gas chambers .	1
9782	Here is the link to our Youth Corps page , just click on the words !	0
6036	they sent many of the irish immigrants over hundreds of years ago during one of the first ever drafts I beleive .	0
6221	LMAO.. this is funny .. i dunno if they 'd pay attention to ya though .. are the WWF board all jewish ? lolz	0
7508	I am mostly irish but can pass as southern English .	0
4849	Maybe some of us can meet , move in next to or near each other , and start building up White communities and keep it spreading across the country .	0
4451	The Ukrainian Carpathians [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ]	0
2776	No white person should ever be compared to a black and other useless races .	1
5443	We are looking to close on the land soon thats all I can say about the location , but I will tell you it will be in the southeast of the USA .	0
9834	They are nothing less than indoctrination centers designed to separate children from their parents and fill their minds with liberal propaganda .	0
5174	I did time in Az. and out of the 7 years I was there I spent 6 in super max , but I am amongst the living once more friends , for almost five years now. people go to super max for all kinds of reasons .	0
9510	The school was Morningside Elementary School in Port St. Lucie , Florida. black teacher has kindergarten class vote out White boy What happened to this boy was child abuse .	0
10874	I would say that you should spread this information to your friends and family as well as send this story to other internet sites for starters .	0
4509	It is an extremely cruel act against the poor Vodka-bottle forcing it to spend it 's time forever close to a jew .	1
5679	I was out there like 2 weeks ago and got my new doc 's , maybe we can talk too ?	0
4595	Please quote me where I 've implied or have said that .	0
507	Just yesterday on t.v. there was some MTV thing where a Western girl was visiting a family in India .	0
8759	Normally not a fan of beer but it was cheap and pretty good .	0
2800	they choose isolated houses away from the locals and come and go in cars at night.They don`t invite the neighbours around for a knees up ....	0
6974	Great list .	0
2218	I have to reapply for my citizenship of birth and might possibly be turned down because I 've lived most of my life in Tyskland och USA , trevligt , inte ?	0
10578	Actually, I saw nicest thing the other day ...	0
2063	http://www.newnation.vg/forums/showthread.php?p=325910 Coach Accused Of Fondling Student Student 's Mother Alerts Deputies After Finding Note POSTED : Monday , March 8 , 2010 UPDATED : 9 : 42 am EST March 9 , 2010 * * * Pedophile Alert * * * Robert Bennett. http://www.clickorlando.com/educatio...82/detail.html	0
1646	Yes but most are not even brown or tanned .	0
4214	Some Serbian beings are for example : Bauk , Bukavac , Cikavac , Psoglav ( also in Croatia ) , Stuhać , Sreća , Zduhać , etc. ; Poles had Złota Baba , Karzełek , Boginki , Polevik , etc. ; the Russians had many of their own of course ( Ded Moroz was an evil wizard originally , but was transformed into a `` Santa Claus variant '' by Christians ) ; we Slovenians had Kurent , and we still dress the part and celebrate this every year : Some tribes neighbouring Germanic and Baltic tribes even incorporated Germanic and Baltic gods and creatures .	0
7321	They like to keep cops out .	0
6392	He suspected of taking a crap high atop the empire state building a few years ago right out in the open with people walking around ..	0
10174	im not lol .	0
6077	-Yankee Jim	0
3008	Thanks for that Limerickpit I have put that on my planner no doubt it will be a total destoration of the facts !!	0
7013	In the old days private security and armed whites would take care of this , but maybe the negros are fighting smarter by taking on soft-targets ?	0
1356	The White males are made out the be dumb while the Black male is made out to be the smart one of the group .	0
609	The billboards around town speak volumes .	0
5655	Alaska looks like a pretty good place to live - but then anywhere with lots of snow always looks good to me	0
5229	The company I work for is in need of qualified help .	0
8956	Behind bullet-proof glass , a dozen armed guards , maybe 50 yards away .	0
496	Is it in your job contract to go to death to save the World ?	0
7273	What A Busy Week of Media Work Getting Out the Story of Canada Customs Thought Police and Harassment * CAFE You Tube -- Paul Fromm on censorship in Canada - YouTube * Co-host STORMFRONT Radio ( twice ) * Co-host THE TRUMP PHENOMENON ( twice on Republic Broadcasting * Interviewed on Jamie Kelso 's THE AMERICAN FREEDOM PARTY SHOW * RED ICE RADIO ( discussing the Arthur Topham `` hate law '' trial -- http://www.redicecreations.com/radio ... RIR-160210.php * The Brandon Martinez Show -- https : //youtu.be/wKF8Ekh3Rqk * One hour interview on VOTERS ' ECHO television show -- Voters Echo - Paul Frommâ s take on freedom of speech and the Charter of Rights ! 09 February 2016 - YouTube * And , of course , on my nightly radio show on whiteresistanceradio.com	0
2006	Hundreds of millions White people have !	0
8948	We 'll find out tonight .	0
3860	How about I pop through to your city and we can discuss this face to face rather than you skulking behind your keyboard ?	0
